timestamp,site_id,site_name,lat,lon,Tair,Ur,SWdown,LWdown,Precip,Rn,LAI,Et,Eg,H,LE,SWC
2020-07-29 01:00:00,0,Madagascar,-17.75,44.25,-1.100320941384723,-0.01443669007670545,0.0,41.369808566185725,5.2238680008383665e-05,37.9245430269549,-1.9227304748348217e-09,-1.2850785789664254e-08,-6.46772957771468e-08,6.325399110394139,21.62954887074809,-0.013281026674855173
2020-08-08 01:00:00,0,Madagascar,-17.75,44.25,0.43904392522631497,1.5953604223266724,0.0,8.695879044071319,-1.4134635877591897e-06,5.103541281915483,-0.022579945864215967,1.0954323199949164e-08,3.328857194974746e-07,-7.686932513790746,0.7095716236339462,0.01601538711017178
2020-08-18 01:00:00,0,Madagascar,-17.75,44.25,0.8817065675675622,0.08500244636689458,0.0,13.098222794071319,-1.4134635877591897e-06,6.604021933770952,-0.014109872521892691,1.1570795406565145e-08,2.777530601707015e-07,-0.06343455083908367,0.5727141140209091,-0.001260318823399123
2020-08-28 01:00:00,0,Madagascar,-17.75,44.25,0.8618562248617536,-0.23960421066130388,0.0,13.098222794071319,-1.4134635877591897e-06,7.797778037286577,0.051463909206851816,-5.466255474620533e-09,-2.3799532249717841e-07,3.7879143261140396,-0.7916673781169998,-0.013293557830395222
2020-09-07 01:00:00,0,Madagascar,-17.75,44.25,-1.6023145167046664,0.04854173958301544,0.0,-14.602274068196607,-3.451495222245592e-06,-2.6204168319702177,-0.09856498489777255,8.091056864467703e-10,4.087323214700215e-08,-0.5549718618392943,0.15108835532640413,-0.0021692037582397294
2020-09-17 01:00:00,0,Madagascar,-17.75,44.25,0.7521856160390712,-0.5420889109373094,0.0,14.304677836100325,2.0968753329255577e-05,6.580850410461423,-0.02260905752579373,-6.441705820318106e-09,-3.425548532239494e-08,4.531736922264099,-1.4021832363369564,-0.0017383590340614291
2020-09-27 01:00:00,0,Madagascar,-17.75,44.25,-1.3659189210476939,0.26489467918872833,0.0,-22.547464497884107,-3.451495222245592e-06,-12.670793724060061,0.1741122876604398,-6.441705820318106e-09,1.5086681083668437e-07,-2.005835700035095,0.3972230537173649,0.004123027622699768
2020-10-07 01:00:00,0,Madagascar,-17.75,44.25,-2.061501248366085,-0.42847340481896556,0.0,-5.834167972687737,-4.715961842167461e-07,5.860816955566406,-0.26631999015808105,-2.7468316979396162e-08,-6.588300151741299e-07,2.872778865598863,-1.7615798440191053,-0.027852885184749474
2020-10-17 01:00:00,0,Madagascar,-17.75,44.25,1.0547319450369628,0.39676553828101,0.0,16.424590572234138,-4.715961842167461e-07,7.546161651611328,-0.06194865703582764,1.175630301710679e-08,-4.792320964150298e-07,-2.5928693086870256,-1.1132057931634687,-0.025133117793067775
2020-10-27 01:00:00,0,Madagascar,-17.75,44.25,1.0547319450369628,0.29237420183997,0.0,11.148437007781013,-4.715961842167461e-07,0.3847541809082031,0.39706790447235085,-6.69542068740885e-09,9.100564739930684e-07,-0.7300763399370256,2.3281431469705804,0.05018466735078442
2020-11-06 01:00:00,0,Madagascar,-17.75,44.25,-0.25927977929330837,0.15277104775110883,0.0,-7.452013651529967,-5.91539825244111e-06,-4.370847956339517,-0.4663719117641447,-1.8422612894427916e-08,-6.248720229843722e-07,-0.22153699000676452,-1.871718681106965,-0.028196797519922268
2020-11-16 01:00:00,0,Madagascar,-17.75,44.25,-0.7014846351442543,-0.12909657557805376,0.0,-3.640612284342467,-5.91539825244111e-06,-0.6977560679117829,-0.007356065511703314,-1.8422612894427916e-08,6.013278333346269e-07,2.758643750349681,-0.22503665710488985,0.035274713486433046
2020-11-26 01:00:00,0,Madagascar,-17.75,44.25,0.7433751869035632,0.16938059727350852,0.0,26.685040791829408,0.0002793202451343589,20.360631688435873,0.5479701578617102,-1.8413880992073962e-08,1.8141178723970104e-06,0.16681635777155623,19.166265451659758,0.07778967842459675
2020-12-06 01:00:00,0,Madagascar,-17.75,44.25,0.11963758156025506,0.818512886762619,0.0,20.243504185830375,0.0017463762149540671,17.567353371650945,-0.3597982814235068,-8.672851637558276e-09,1.5448169979355307e-06,2.287489071969063,26.396680178180816,0.07059774379576406
2020-12-16 01:00:00,0,Madagascar,-17.75,44.25,-0.8868435262851904,-0.24879255890846252,0.0,2.103428502236625,-5.3000723124025266e-05,5.34649765876032,0.1975785801487584,-8.672851637558276e-09,2.3751910717809526e-08,2.842783824090035,-1.9341179709280691,0.029041802690875196
2020-12-26 01:00:00,0,Madagascar,-17.75,44.25,0.27922092833000534,-0.549450010061264,0.0,7.478275914346,0.00014488471070876703,4.570366982490789,0.23706165052229355,-8.653798812268587e-09,5.166896262527452e-07,2.4983278666773145,-0.06443470524203398,0.03800485114897456
2021-01-05 01:00:00,0,Madagascar,-17.75,44.25,-0.5025306786043302,-0.8325523601904992,0.0,10.820196828534506,-4.028831205728793e-05,9.02273505733859,0.17375758386427353,-4.454552086862836e-09,5.303150029219749e-07,4.29631892615749,4.648541155361361,0.0013946438989331233
2021-01-15 01:00:00,0,Madagascar,-17.75,44.25,1.1220172446397783,-0.9066362248793725,0.0,-8.269433298418619,-0.00011444181318378922,-9.165260853305941,0.17375758386427353,-4.480793011226821e-09,-9.705727169632389e-07,-0.37532242363499035,-4.524523076511198,-0.011244670037300342
2021-01-25 01:00:00,0,Madagascar,-17.75,44.25,0.15692282398043744,-0.2265393005744103,0.0,-1.6809933570123121,-9.719681109285829e-05,-3.680359425083285,-0.232817619077621,-4.480793011226821e-09,3.3548213841347597e-07,3.323385633768574,-2.392671403384977,-0.0018466268816301756
2021-02-04 01:00:00,0,Madagascar,-17.75,44.25,0.5817746874058685,-0.20747782159269912,0.0,16.520876165021946,-6.805647427594557e-05,10.521970765632496,0.5229561642596594,-5.036944422320019e-09,1.3442473900476328e-06,3.4458130451670868,10.109681771512617,-0.007191620897828488
2021-02-14 01:00:00,0,Madagascar,-17.75,44.25,-0.7306348081112901,1.0772284133392467,0.0,-1.1677529853686792,-4.43466013314581e-05,6.58815194849382,0.06268242158387816,-4.104311895557785e-09,-5.972143426652907e-07,-21.923604860640413,16.69412009548723,0.011854775119246097
2021-02-24 01:00:00,0,Madagascar,-17.75,44.25,-0.4186815306654239,-0.06080950665892226,0.0,-5.589902643571804,7.250920916835444e-05,-2.027231199699539,-0.48060533247495973,-5.5992877955760215e-09,2.113136484663221e-06,-0.7420519736775182,11.492398904080977,-0.0019379482980360074
2021-03-06 01:00:00,0,Madagascar,-17.75,44.25,-0.23802580358523073,-0.4906617604917096,0.0,26.730098601310544,4.421069604296228e-06,25.989937566941784,0.46865787621467336,-7.925456245461938e-11,-2.03427740900459e-06,2.6499390390611466,-2.6269756645685245,0.0352467346575952
2021-03-16 01:00:00,0,Madagascar,-17.75,44.25,-0.3014439676239249,-0.025847157163004786,0.0,-2.1195107736894556,-2.6195290801784653e-05,-1.340977884108021,-0.09024736765892283,-8.527290366195606e-11,6.050709859459126e-07,2.3481822994447525,-1.3779155106073429,0.004435037412951093
2021-03-26 01:00:00,0,Madagascar,-17.75,44.25,-1.5338131552940695,0.022039214449544042,0.0,-27.854679230720762,-2.6195290801784653e-05,-13.761883951002552,-0.35983571890861765,-8.527290366195606e-11,-3.3457505680651627e-07,-2.670941970040721,0.10083138041438566,-0.0005390297982000303
2021-04-05 01:00:00,0,Madagascar,-17.75,44.25,-0.26268789459129493,0.2889876320958136,0.0,-13.625036112467455,-1.496966001232741e-06,-8.791358820597331,0.17460101246833803,-2.321838913374539e-09,-1.2370707054287803e-07,-1.2593595941861473,0.31737546200553624,0.01723246326049177
2021-04-15 01:00:00,0,Madagascar,-17.75,44.25,0.054037657671699435,-0.5402302786707878,0.0,9.14348805745442,1.2658117852104758e-05,5.040382512410474,-0.02265909910202024,-2.321838913374539e-09,2.9656883953066443e-07,6.443270687262217,-2.6673414302368954,0.022768572469552384
2021-04-25 01:00:00,0,Madagascar,-17.75,44.25,0.9186620101139624,0.39324891120195393,0.0,18.853601582845045,-8.145761589899108e-08,14.08724988301595,-0.12019366621971128,-1.1923181031576506e-09,1.288992632453301e-06,-8.996264692147573,17.04187993283073,0.00016669978698097276
2021-05-05 01:00:00,0,Madagascar,-17.75,44.25,-1.4962403649478802,0.5505183800574271,0.0,-28.11717470230593,-1.401503864128316e-07,-17.74342543079007,0.05369936746935694,4.6702679620656965e-09,1.7334065590500448e-06,-13.103670539394502,4.545030148759965,0.03056663274765012
2021-05-15 01:00:00,0,Madagascar,-17.75,44.25,0.4014680525870631,-0.32832468901911094,0.0,10.258923930506569,-1.401503864128316e-07,7.5535487513388375,-0.012054196769191367,-4.20110678385667e-09,-8.84195021773203e-07,5.496843872531768,-2.0727736632670126,0.01630675792694089
2021-05-25 01:00:00,0,Madagascar,-17.75,44.25,-2.7791981683517974,-0.23448313628473594,0.0,-30.314898090977806,-1.401503864128316e-07,-13.303163589969756,-0.03068422454018746,-4.20110678385667e-09,-1.2683861611197155e-06,2.968579826816436,-3.0384452025736532,-0.00799444317817688
2021-06-04 01:00:00,0,Madagascar,-17.75,44.25,0.33174299435381727,0.020163676142692655,0.0,-4.1959686279296875,-2.1561419729281353e-07,-6.215103467305511,-9.93410742555767e-10,-6.832317139363978e-09,-5.328465796594627e-07,-1.0001426855723068,-1.6822341789801918,0.016960156957308403
2021-06-14 01:00:00,0,Madagascar,-17.75,44.25,0.2980792931918472,0.05249705016612993,0.0,2.9153900146484375,-2.1561419729281353e-07,0.7699505488077705,-9.93410742555767e-10,-5.074781466810988e-09,-4.1199951752446404e-07,-1.5114780584971115,-1.3672689308722816,0.017729891339937798
2021-06-24 01:00:00,0,Madagascar,-17.75,44.25,-1.4088683774913306,-0.24067614376544944,0.0,7.251602172851619,-2.1561419729281353e-07,12.635429064432778,1.390775045129189e-08,2.4971826999749723e-09,9.638073592554966e-08,3.5880369027455643,-0.0720223297675453,-0.004405604799588486
2021-07-04 01:00:00,0,Madagascar,-17.75,44.25,-1.4075674336565385,-0.35071918176066474,0.0,-13.006045926001775,-8.563718034173896e-07,-5.409823771445986,-1.9227304748348217e-09,-1.2880370610368619e-08,-5.454049596756528e-07,4.941305825787206,-1.7737826474251284,0.018052151606928912
2021-07-14 01:00:00,0,Madagascar,-17.75,44.25,-1.0307967391183865,-0.32608303235423186,0.0,-8.897525418189275,-8.563718034173896e-07,-3.389617320029963,-1.9227304748348217e-09,-1.2880370610368619e-08,-5.014624389423994e-07,4.953552434521336,-1.6544058688225285,0.0012176690563079073
2021-07-24 01:00:00,0,Madagascar,-17.75,44.25,1.504193780030846,2.4217145760213175,0.0,11.2878688689201,-8.563718034096797e-07,0.5209928789446465,-1.9227304748348217e-09,4.156284143241873e-09,-2.172859592611354e-07,-6.952212622088771,-0.8915759690346252,-0.013353848649609479
2021-08-03 01:00:00,0,Madagascar,-17.75,44.25,-0.5734898883135884,0.3811224939361699,0.0,-9.976179061397374,-1.4134635877591897e-06,-6.830864998602088,-0.022579945864215967,-5.411422936804737e-09,-4.5479573377130415e-08,-5.204906413632054,-0.2813611985935319,0.01405889444774197
2021-08-13 01:00:00,0,Madagascar,-17.75,44.25,-2.0943580252900915,0.009222173883068896,0.0,-26.660840926631806,-1.4134635877591897e-06,-12.442551705145064,-0.022579945864215967,-5.466255474620533e-09,-2.1214567829424296e-07,0.2743979000276138,-0.7250023247493851,-0.006181434758247825
2021-08-23 01:00:00,0,Madagascar,-17.75,44.25,1.0726715679322751,-0.5400405881866335,0.0,15.398393692508819,-1.4134635877591897e-06,6.981753257013139,0.016324288902744122,-5.466255474620533e-09,-2.9290538299569265e-07,6.016202976626735,-4.329112863708889,-0.022890322871746527
2021-09-02 01:00:00,0,Madagascar,-17.75,44.25,1.226090915962743,0.26307995617389657,0.0,14.007009379069018,-3.451495222245592e-06,4.652849006652829,-0.13352498660484957,2.576281944843496e-08,6.129147325376986e-07,-1.7902375936508177,1.6505002362964054,0.022375638782978075
2021-09-12 01:00:00,0,Madagascar,-17.75,44.25,1.5248114955235224,-0.5739186853170394,0.0,30.124471537272143,-3.451495222245592e-06,19.80425624847412,-0.06777152667442965,-1.6777588056660022e-09,8.191617008416567e-08,3.400784802436829,4.92772346570467,-0.0027069568634033314
2021-09-22 01:00:00,0,Madagascar,-17.75,44.25,0.9477798169930907,0.781321838498116,0.0,12.079915873209643,-3.451495222245592e-06,3.726480293273916,0.07031038155158359,2.1676340737460948e-08,-1.9435523744467296e-07,-4.659179854393003,-0.38704407379652056,-0.014592823386192333
2021-10-02 01:00:00,0,Madagascar,-17.75,44.25,-0.3269049366665513,0.17053324801306569,0.0,-2.9299931680002373,-4.7159618423216584e-07,0.5297546386718679,-0.3695828914642334,-2.7468316979396162e-08,-4.1009994041523386e-07,0.1931848256818709,-1.0616382386895917,-0.016413561759456477
2021-10-12 01:00:00,0,Madagascar,-17.75,44.25,1.0654615148667972,-0.5750208415331379,0.0,28.603087886687263,9.091227756771806e-07,19.004568099975586,-0.17232263088226307,-1.5555405433276986e-08,3.249819429476753e-07,5.97632977654857,2.1984646591928696,0.024222642423645135
2021-10-22 01:00:00,0,Madagascar,-17.75,44.25,-1.0294919503180608,0.6770522080121502,0.0,-17.690186039093987,-4.7159618423216584e-07,-13.348075866699219,0.15863585472106934,7.495449280960837e-08,3.5235591448163687e-07,-9.530855682588392,1.1330654892709948,0.0018411206622277326
2021-11-01 01:00:00,0,Madagascar,-17.75,44.25,-1.412610980616705,0.002203754583994577,0.0,-5.181475321451842,-5.915398252433401e-06,3.9548089345296233,-0.7035461843013762,-1.8422612894427916e-08,-1.5525041096845864e-06,-0.060833330949147335,-4.240605882058541,-0.09907191321253775
2021-11-11 01:00:00,0,Madagascar,-17.75,44.25,1.1031207114590984,0.22486668030420942,0.0,8.371167500813783,-5.915398252433401e-06,3.2688424428304046,-0.24327268004417402,2.53155592813927e-10,-1.4829076850612448e-06,-1.263117190202077,-3.7599097850422067,-0.09610007032752035
2021-11-21 01:00:00,0,Madagascar,-17.75,44.25,0.43929015399396576,0.08428161541620893,0.0,5.39619191487634,-5.915398252433401e-06,2.068460210164389,0.2630289614200594,-1.8422612894427916e-08,6.255060678602338e-07,1.8968526164690656,-0.5576377275089426,0.051880150288343446
2021-12-01 01:00:00,0,Madagascar,-17.75,44.25,-0.24201849226466265,-0.0628749430179596,0.0,-6.424769739950875,-5.300072312403298e-05,-4.168173666923273,-0.6432143142146449,-8.622942300478453e-09,-1.4192437264125198e-07,0.8851395999231646,-1.8394843916739188,-0.024565229012120132
2021-12-11 01:00:00,0,Madagascar,-17.75,44.25,0.03361609593525827,-0.2043145000934603,0.0,-3.062098841513375,-5.300072312403298e-05,-4.493861075370539,-0.08431062006181289,-8.672851637558276e-09,-9.789332561775796e-07,2.848723546151192,-6.558945594295379,-0.033835539414036636
2021-12-21 01:00:00,0,Madagascar,-17.75,44.25,-0.3652433669893753,0.010048121213912964,0.0,-17.353480677450875,-5.300072312403298e-05,-10.995264883964289,0.23706165052229355,-8.672851637558276e-09,-1.8953073593717911e-07,-1.5903636063298872,-2.436127362712737,-0.015751892520535327
2021-12-31 01:00:00,0,Madagascar,-17.75,44.25,0.5524576737233247,-0.5017041862010956,0.0,8.875431676064807,-5.300072312403298e-05,4.842545632393133,0.23706165052229355,-8.672851637558276e-09,-9.985312753850585e-07,2.3493138705530474,-4.361386952861662,-0.024530002667057932
2020-01-01 01:00:00,1,Amazon,-3.0,-60.0,0.23336610444317785,-0.21149048737941256,0.0,-4.262821812783443,-5.732261496687301e-05,3.533051260056034,0.0,-1.6145584059278978e-07,-6.925228268115799e-07,-0.3043538908804617,-7.249194435534939,-0.037856857142140765
2020-01-11 01:00:00,1,Amazon,-3.0,-60.0,0.03308559531069477,0.2691452748352481,0.0,1.5184892223727502,-5.732261496687301e-05,-2.5066673678736535,0.0,4.804484100494658e-07,2.439307119019421e-07,-4.164746461376067,-2.8073145670275537,-0.02792791541545625
2020-01-21 01:00:00,1,Amazon,-3.0,-60.0,-0.20757404872756524,-0.4388488285964536,0.0,1.3484452770602502,-5.732261496687301e-05,1.9690940457005652,0.0,-1.6114237186958885e-07,-2.702519472151263e-07,4.0796235222970285,-5.524258188662991,-0.0026393335673116636
2020-01-31 01:00:00,1,Amazon,-3.0,-60.0,0.9844180136900604,-0.7275447302287625,0.0,-0.3519331409084998,-5.732261496687301e-05,-3.5777790469508055,0.0,-1.6145584059278978e-07,-1.6466251135365123e-07,2.533608259693268,-5.532887868342861,-0.004056016764333148
2020-02-10 01:00:00,1,Amazon,-3.0,-60.0,0.8250749822391299,1.0251719143829847,0.0,9.607568573533456,-5.1662650376416806e-05,0.3704796339336198,0.0,6.96799944544463e-07,8.403677427076329e-07,-3.705562875981917,-0.9041741898185327,-0.028145300191745493
2020-02-20 01:00:00,1,Amazon,-3.0,-60.0,1.199403974586005,-0.0039312455214952635,0.0,16.68175680595533,-5.1662650376416806e-05,5.07240681899221,0.0,5.079733262030542e-07,6.228467983866016e-08,0.6000501649421555,-3.3315046837455347,-0.01189278249155018
2020-03-01 01:00:00,1,Amazon,-3.0,-60.0,0.5462929013409621,-0.11253983791797362,0.0,12.419481338993194,-0.00011606107961625329,7.935857849736369,0.0,-1.1321128107405221e-07,-1.2265976575661394e-07,3.6223816910097675,0.8420259577612725,-0.006357961123989453
2020-03-11 01:00:00,1,Amazon,-3.0,-60.0,0.38110415098879,0.320322324672053,0.0,6.200731338993194,-9.68868241855626e-05,3.979646759648478,0.0,-1.2415096489953603e-07,3.1942048398407e-07,1.819671873123415,7.2189485651831475,-0.016848766034649243
2020-03-21 01:00:00,1,Amazon,-3.0,-60.0,0.6066844874912363,0.106422235408137,0.0,-2.7071666102255563,-0.00011606107961625329,-2.857253951411092,0.0,1.457128499506326e-07,-5.916055098139391e-08,0.0352423229525165,-3.7824199574608954,-0.003704749768780158
2020-03-31 01:00:00,1,Amazon,-3.0,-60.0,-0.8213989026504009,-0.840561578831365,0.0,13.259843887821319,0.002614352993056239,12.3938151174976,0.0,-1.2797488208243513e-07,-5.142005886315723e-07,3.624126676590212,12.596105776486858,0.04051310496945537
2020-04-10 01:00:00,1,Amazon,-3.0,-60.0,-0.7385459266108683,-0.4552988660832247,0.0,-4.50396626790365,-7.313102816825407e-05,-1.3742997646331823,0.0,-2.2858972868238537e-08,-3.2902257250574016e-07,2.2692196607589725,-9.35423769581442,0.004440241555372815
2020-04-20 01:00:00,1,Amazon,-3.0,-60.0,-0.32700848878249644,-0.355004216482242,0.0,-1.2431325276692746,0.00011841626090844508,-1.6403405666351318,0.0,-2.2844993763906108e-08,2.0385011604654675e-09,2.4099371671676644,-1.1561044656050696,0.004809283713499701
2020-04-30 01:00:00,1,Amazon,-3.0,-60.0,1.2880473227840525,0.1898258077601589,0.0,4.42035013834635,-8.357906219315493e-05,1.1186087131500244,0.0,-1.9215720501779855e-08,1.9265722196829906e-07,-1.8896534204483029,5.743363241075228,-0.005348748465379083
2020-05-10 01:00:00,1,Amazon,-3.0,-60.0,0.021049222663464207,0.35938723493487623,0.0,9.916213004819781,-0.0001024885145938062,8.649244646872244,0.0,5.871634655553672e-09,-6.024420383343364e-08,-2.1509349692252373,4.962220505600976,0.001743141681917193
2020-05-20 01:00:00,1,Amazon,-3.0,-60.0,-0.7637642039107959,0.34714646745593314,0.0,-2.374619514711469,-7.642054323842095e-05,-1.2921654178250215,0.0,-1.1586381904614205e-08,3.614995637602282e-08,-3.86526898030312,1.2575286186991201,0.005437914402254107
2020-05-30 01:00:00,1,Amazon,-3.0,-60.0,-0.15416493768799455,0.3865192692366338,0.0,-2.374619514711469,-9.59715217549599e-05,-1.1627670718777594,0.0,-1.0123907679558462e-08,1.1503844678284826e-07,-0.08782223347694629,0.27262242210488186,0.0008569696257191284
2020-06-09 01:00:00,1,Amazon,-3.0,-60.0,0.3595033868934365,-0.19589118386308335,0.0,-4.907880147298158,-1.920038455863654e-05,-4.526413758595783,0.0,-5.0544972574886533e-08,-1.045873342301699e-07,0.6763718068599704,-4.393828115922709,0.002201808989047982
2020-06-19 01:00:00,1,Amazon,-3.0,-60.0,-0.0510962010955609,0.3076336560149988,0.0,0.5329462687174669,-3.213723639620535e-05,1.341666380564373,0.0,-2.503602295560701e-08,7.057441043419506e-08,-0.3702933847904202,2.0723009486372272,0.0008182957768439469
2020-06-29 01:00:00,1,Amazon,-3.0,-60.0,0.05776043385964158,0.40953423356016483,0.0,-1.7487004597981581,-3.213723639620535e-05,-0.4644401868184431,0.0,-4.546180402214238e-08,8.530134654923434e-08,-1.9013540804386135,2.814996757047872,-0.011566148698329948
2020-07-09 01:00:00,1,Amazon,-3.0,-60.0,-0.09524275308865526,0.044473743186362436,0.0,0.8268895303049248,-4.356724917757729e-06,0.24935676205542734,7.690921677294682e-09,-1.0723660110511396e-07,3.6616953942088445e-08,2.5177743300314868,-0.6118226580081452,0.0011040212646607483
2020-07-19 01:00:00,1,Amazon,-3.0,-60.0,0.7232079879069602,0.009110903487570932,0.0,7.62770129788305,-4.356724917757729e-06,2.3150210534372633,7.690921677294682e-09,-4.482205823774116e-08,8.596013076971631e-10,2.284390674483392,-0.501357489055203,-0.006813472317111158
2020-07-29 01:00:00,1,Amazon,-3.0,-60.0,1.480580315395514,-0.4523017051359337,0.0,-10.627089961882575,-4.356724917757729e-06,-8.85989426028344,7.690921677294682e-09,1.5026547899810844e-07,-1.6469228618857882e-08,-3.380523456681159,-0.05582802814822063,-0.020582771108996478
